# theta, gamma_x
2.805046135754908576e+00 -2.529133260858699650e-05
3.531343861556885511e+00 -4.898652736181674028e-05
4.445698525097306231e+00 2.855310680078671271e-05
5.596802846420849242e+00 1.283211987199860368e-05
7.045957328161134292e+00 5.336618887521940303e-05
8.870334730839386950e+00 -2.099155381029129617e-05
1.116708980377407912e+01 -7.725442998244014191e-06
1.405853312975872704e+01 4.388770059576875322e-06
1.769864460960344488e+01 -2.877166555667451029e-05
2.228127345334363341e+01 -1.430629963570626304e-05
2.805046135754907866e+01 -1.386522905743510694e-05
3.531343861556884889e+01 -5.204876683266391163e-06
4.445698525097307652e+01 -5.970059954805170908e-06
5.596802846420851552e+01 -2.176617755589802779e-06
7.045957328161131272e+01 5.739842149250660751e-06
8.870334730839388726e+01 1.036056910984827303e-06
1.116708980377407130e+02 2.663324062569452435e-06
1.405853312975872882e+02 7.518580942692477392e-06
1.769864460960343422e+02 6.823214629784914701e-06
2.228127345334363838e+02 8.029167707354490903e-07
2.805046135754906231e+02 -4.281521795411957835e-06
3.531343861556885599e+02 -3.543808395041179269e-06
4.445698525097302536e+02 -2.512102330574646458e-06
5.596802846420847573e+02 -1.274302195864001814e-06
7.045957328161139230e+02 9.314779177481907020e-07
8.870334730839383610e+02 -1.943037673557096577e-06
