# theta, gamma_x
2.805046135754908576e+00 -1.485013839724904879e-04
3.531343861556885511e+00 3.263377602940819130e-05
4.445698525097306231e+00 -8.218271730812179758e-07
5.596802846420849242e+00 -3.466538903698982555e-05
7.045957328161134292e+00 2.493316087724661688e-05
8.870334730839386950e+00 -1.813774862146674743e-05
1.116708980377407912e+01 1.910937862986425041e-05
1.405853312975872704e+01 -8.921611037815846429e-06
1.769864460960344488e+01 2.749605495538350880e-06
2.228127345334363341e+01 6.459868128430826560e-07
2.805046135754907866e+01 3.822158399937263963e-06
3.531343861556884889e+01 4.497771666623749003e-06
4.445698525097307652e+01 7.933335979551160413e-07
5.596802846420851552e+01 6.104773130687751918e-06
7.045957328161131272e+01 6.342225439708926005e-07
8.870334730839388726e+01 2.816943232922482614e-06
1.116708980377407130e+02 2.459913708222165426e-06
1.405853312975872882e+02 -9.363935268678636728e-07
1.769864460960343422e+02 -4.865892917410898969e-06
2.228127345334363838e+02 -1.308605694989003465e-06
2.805046135754906231e+02 -1.000170314177737227e-06
3.531343861556885599e+02 -1.812591062758066742e-06
4.445698525097302536e+02 -1.180859227899624802e-06
5.596802846420847573e+02 -2.273338616541688802e-06
7.045957328161139230e+02 -5.742157129278032288e-07
8.870334730839383610e+02 -1.324978968907668607e-06
