# theta, gamma_x
2.805046135754908576e+00 -2.016955442047323161e-05
3.531343861556885511e+00 -4.686970684969721072e-05
4.445698525097306231e+00 -3.117366988760923684e-06
5.596802846420849242e+00 -9.192641340191382346e-06
7.045957328161134292e+00 1.133105210651925103e-07
8.870334730839386950e+00 -1.335836350624539841e-05
1.116708980377407912e+01 -3.388385282263170814e-05
1.405853312975872704e+01 -1.531971124112881132e-05
1.769864460960344488e+01 -1.352217535970135935e-05
2.228127345334363341e+01 1.506848614939930516e-06
2.805046135754907866e+01 5.983816904361309218e-06
3.531343861556884889e+01 -2.855178850142745312e-06
4.445698525097307652e+01 4.385274852007892664e-06
5.596802846420851552e+01 -2.953945465147783815e-06
7.045957328161131272e+01 -5.818177267110686304e-06
8.870334730839388726e+01 -4.964883767357589126e-06
1.116708980377407130e+02 4.049607748500224512e-06
1.405853312975872882e+02 2.043684117850355751e-06
1.769864460960343422e+02 3.316317717083322330e-06
2.228127345334363838e+02 1.815694713645745757e-06
2.805046135754906231e+02 2.908110191073342006e-06
3.531343861556885599e+02 4.912246115098819786e-06
4.445698525097302536e+02 -2.339495632713909479e-07
5.596802846420847573e+02 -1.474167653101240429e-06
7.045957328161139230e+02 -1.859051469836324488e-06
8.870334730839383610e+02 -2.907648514543848862e-06
