# theta, gamma_x
2.805046135754908576e+00 -1.608778946133907252e-06
3.531343861556885511e+00 2.625965127020876987e-06
4.445698525097306231e+00 1.378825482282851765e-06
5.596802846420849242e+00 -2.589338034768343202e-06
7.045957328161134292e+00 -1.764967577040554938e-06
8.870334730839386950e+00 5.263818192769263710e-07
1.116708980377407912e+01 -1.031606309092147353e-06
1.405853312975872704e+01 -7.926138288204314714e-07
1.769864460960344488e+01 -5.233551659859221373e-07
2.228127345334363341e+01 -5.931305561697235616e-07
2.805046135754907866e+01 -2.560746105722742889e-07
3.531343861556884889e+01 -1.648415710689047210e-07
4.445698525097307652e+01 -1.125271513407170484e-07
5.596802846420851552e+01 -2.714093905436008413e-07
7.045957328161131272e+01 1.202665517192463143e-08
8.870334730839388726e+01 -7.055076522052018594e-08
1.116708980377407130e+02 -2.589541241803317300e-08
1.405853312975872882e+02 1.101772360589970395e-07
1.769864460960343422e+02 2.662321235446712431e-07
2.228127345334363838e+02 1.357253716360508592e-07
2.805046135754906231e+02 1.016153858541808670e-07
3.531343861556885599e+02 1.247976135960275208e-07
4.445698525097302536e+02 1.738821644263311981e-08
5.596802846420847573e+02 -1.803220351361166986e-08
7.045957328161139230e+02 1.908693684926277164e-07
8.870334730839383610e+02 4.721303613781587252e-08
