# theta, gamma_x
2.805046135754908576e+00 3.285498423188822519e-07
3.531343861556885511e+00 -2.744928149938536764e-06
4.445698525097306231e+00 7.201215395449403306e-07
5.596802846420849242e+00 2.340056152808879217e-06
7.045957328161134292e+00 3.508328757613470137e-07
8.870334730839386950e+00 5.439317308125533095e-07
1.116708980377407912e+01 4.731598496936851674e-07
1.405853312975872704e+01 3.317963681264326377e-08
1.769864460960344488e+01 1.695733308444119955e-06
2.228127345334363341e+01 -4.202605146171249559e-07
2.805046135754907866e+01 -5.619532934897517571e-08
3.531343861556884889e+01 7.620725496906621181e-08
4.445698525097307652e+01 -3.637256241099748899e-07
5.596802846420851552e+01 -3.220182834547212596e-07
7.045957328161131272e+01 -1.648580874035625521e-07
8.870334730839388726e+01 2.775496564474716407e-08
1.116708980377407130e+02 -2.634518462559448945e-07
1.405853312975872882e+02 1.925707843859897062e-08
1.769864460960343422e+02 2.536412246059606271e-08
2.228127345334363838e+02 1.972960241865176903e-08
2.805046135754906231e+02 -9.006857719250119244e-08
3.531343861556885599e+02 1.324769295257538363e-07
4.445698525097302536e+02 -1.515061890141110967e-07
5.596802846420847573e+02 -3.406018321600102884e-08
7.045957328161139230e+02 4.232029180459865584e-08
8.870334730839383610e+02 -1.468733125511821144e-08
