# theta, gamma_x
2.805046135754908576e+00 3.285498423188749992e-07
3.531343861556885511e+00 -2.744928149938529564e-06
4.445698525097306231e+00 7.201215395449351425e-07
5.596802846420849242e+00 2.340056152808881758e-06
7.045957328161134292e+00 3.508328757613471725e-07
8.870334730839386950e+00 5.439317308125564859e-07
1.116708980377407912e+01 4.731598496936725148e-07
1.405853312975872704e+01 3.317963681266319551e-08
1.769864460960344488e+01 1.695733308444119108e-06
2.228127345334363341e+01 -4.202605146171245324e-07
2.805046135754907866e+01 -5.619532934896734065e-08
3.531343861556884889e+01 7.620725496906176488e-08
4.445698525097307652e+01 -3.637256241099754193e-07
5.596802846420851552e+01 -3.220182834547337004e-07
7.045957328161131272e+01 -1.648580874035690901e-07
8.870334730839388726e+01 2.775496564474848756e-08
1.116708980377407130e+02 -2.634518462559472767e-07
1.405853312975872882e+02 1.925707843859685304e-08
1.769864460960343422e+02 2.536412246059754502e-08
2.228127345334363838e+02 1.972960241865007496e-08
2.805046135754906231e+02 -9.006857719249738080e-08
3.531343861556885599e+02 1.324769295257520364e-07
4.445698525097302536e+02 -1.515061890141087673e-07
5.596802846420847573e+02 -3.406018321599859362e-08
7.045957328161139230e+02 4.232029180459837790e-08
8.870334730839383610e+02 -1.468733125511524683e-08
