# theta, gamma_t
2.805046135754908576e+00 6.655496990015292061e-08
3.531343861556885511e+00 1.191165180892878795e-07
4.445698525097306231e+00 -5.462311347654455947e-08
5.596802846420849242e+00 3.244481786907416887e-08
7.045957328161134292e+00 -7.153989532857086343e-08
8.870334730839386950e+00 4.405091096330304196e-08
1.116708980377407912e+01 -4.977558618170308806e-08
1.405853312975872704e+01 -6.280495584639179074e-08
1.769864460960344488e+01 1.184206705332511068e-08
2.228127345334363341e+01 -2.034021961285550111e-08
2.805046135754907866e+01 6.518437285135359220e-08
3.531343861556884889e+01 1.162009901502906369e-08
4.445698525097307652e+01 5.839890258629913396e-08
5.596802846420851552e+01 3.819579675245005332e-08
7.045957328161131272e+01 1.476738650805593343e-07
8.870334730839388726e+01 4.508001808859997363e-08
1.116708980377407130e+02 -4.136636622538577155e-08
1.405853312975872882e+02 -9.353281949364849850e-08
1.769864460960343422e+02 -9.314280061998643221e-08
2.228127345334363838e+02 -1.724295282145736399e-07
2.805046135754906231e+02 -2.555150154388523990e-07
3.531343861556885599e+02 -3.135996840970630084e-07
4.445698525097302536e+02 -4.160729345326038302e-07
5.596802846420847573e+02 -4.680015404086328703e-07
7.045957328161139230e+02 -6.065592341692780262e-07
8.870334730839383610e+02 -7.788356217395332447e-07
