# theta, gamma_t
2.805046135754908576e+00 1.177613604768689435e-03
3.531343861556885511e+00 9.240084817508711088e-04
4.445698525097306231e+00 7.073399899278987393e-04
5.596802846420849242e+00 5.154989044857992767e-04
7.045957328161134292e+00 4.553679117625162144e-04
8.870334730839386950e+00 3.556735833112839129e-04
1.116708980377407912e+01 3.124244845203951620e-04
1.405853312975872704e+01 2.585691434142193537e-04
1.769864460960344488e+01 2.370439342538937708e-04
2.228127345334363341e+01 2.034603253867190949e-04
2.805046135754907866e+01 1.820520989912673159e-04
3.531343861556884889e+01 1.490773515066405900e-04
4.445698525097307652e+01 1.319507326352365850e-04
5.596802846420851552e+01 1.100374544411665046e-04
7.045957328161131272e+01 9.753046517494617983e-05
8.870334730839388726e+01 7.853095708312294112e-05
1.116708980377407130e+02 5.937072876038027789e-05
1.405853312975872882e+02 4.652452376942905690e-05
1.769864460960343422e+02 3.574525276910448646e-05
2.228127345334363838e+02 2.582438594352306992e-05
2.805046135754906231e+02 1.756105697802511865e-05
3.531343861556885599e+02 1.105578148604540103e-05
4.445698525097302536e+02 7.272370559249699873e-06
5.596802846420847573e+02 5.227346471369732029e-06
7.045957328161139230e+02 3.775328971849878810e-06
8.870334730839383610e+02 1.990991187253406404e-06
