# theta, gamma_t
2.805046135754908576e+00 4.685705833210624272e-04
3.531343861556885511e+00 4.248464213688773355e-04
4.445698525097306231e+00 3.266711020497470200e-04
5.596802846420849242e+00 2.889358924526286548e-04
7.045957328161134292e+00 2.065735065195013255e-04
8.870334730839386950e+00 2.106202747944239365e-04
1.116708980377407912e+01 1.551553837352115763e-04
1.405853312975872704e+01 1.256019730498366207e-04
1.769864460960344488e+01 8.073093736377424143e-05
2.228127345334363341e+01 7.919142835502092261e-05
2.805046135754907866e+01 6.004274234735960090e-05
3.531343861556884889e+01 4.933311243573849144e-05
4.445698525097307652e+01 4.208549616087165293e-05
5.596802846420851552e+01 3.391503388778021255e-05
7.045957328161131272e+01 3.250506322429412147e-05
8.870334730839388726e+01 2.295392714068901252e-05
1.116708980377407130e+02 1.688957550841668317e-05
1.405853312975872882e+02 1.354654643536702595e-05
1.769864460960343422e+02 1.492084347958518140e-05
2.228127345334363838e+02 1.140274411237038806e-05
2.805046135754906231e+02 1.258440670191648183e-05
3.531343861556885599e+02 6.271869524270185748e-06
4.445698525097302536e+02 3.204963394977609644e-06
5.596802846420847573e+02 2.058432424894318927e-06
7.045957328161139230e+02 -4.272550088812824855e-07
8.870334730839383610e+02 -5.520758274848897886e-07
