# theta, gamma_t
2.805046135754908576e+00 1.562297683093181230e-03
3.531343861556885511e+00 1.281016570539715571e-03
4.445698525097306231e+00 9.835533219727712190e-04
5.596802846420849242e+00 7.529018671765901321e-04
7.045957328161134292e+00 6.228359129565014902e-04
8.870334730839386950e+00 4.838478259678815783e-04
1.116708980377407912e+01 3.936059078091459947e-04
1.405853312975872704e+01 3.335399612122204338e-04
1.769864460960344488e+01 2.901282622797669809e-04
2.228127345334363341e+01 2.444717583269206919e-04
2.805046135754907866e+01 2.049640881834479279e-04
3.531343861556884889e+01 1.718530733011283467e-04
4.445698525097307652e+01 1.538557506149193922e-04
5.596802846420851552e+01 1.195467904830829591e-04
7.045957328161131272e+01 1.065274908905654251e-04
8.870334730839388726e+01 8.623499885012144426e-05
1.116708980377407130e+02 6.878223346661978190e-05
1.405853312975872882e+02 5.381970875982577328e-05
1.769864460960343422e+02 4.782170168451727504e-05
2.228127345334363838e+02 3.743304463982395424e-05
2.805046135754906231e+02 2.698690665042380034e-05
3.531343861556885599e+02 2.002462809210805127e-05
4.445698525097302536e+02 1.146490949873838198e-05
5.596802846420847573e+02 7.648738318832407665e-06
7.045957328161139230e+02 3.394250385013809354e-06
8.870334730839383610e+02 -4.468536660602819873e-06
