# theta, gamma_t
2.805046135754908576e+00 1.163981460493630120e-04
3.531343861556885511e+00 -1.038285605360896235e-06
4.445698525097306231e+00 1.582582925203152569e-05
5.596802846420849242e+00 6.606236329796497610e-06
7.045957328161134292e+00 5.353822208005360085e-05
8.870334730839386950e+00 4.201413708761899492e-05
1.116708980377407912e+01 3.727494144393100781e-05
1.405853312975872704e+01 1.018103050761528668e-05
1.769864460960344488e+01 1.789753745247305781e-05
2.228127345334363341e+01 1.928696007114677371e-05
2.805046135754907866e+01 1.453727683900327302e-05
3.531343861556884889e+01 1.712691088726353363e-05
4.445698525097307652e+01 2.261930170551990644e-05
5.596802846420851552e+01 1.790480075520039821e-05
7.045957328161131272e+01 1.526803471558378444e-05
8.870334730839388726e+01 5.879636222895151935e-06
1.116708980377407130e+02 9.391970327486680217e-06
1.405853312975872882e+02 1.635693045566248658e-06
1.769864460960343422e+02 1.752062498207439893e-06
2.228127345334363838e+02 1.284798996550943397e-06
2.805046135754906231e+02 -1.749929044116990364e-06
3.531343861556885599e+02 1.643425519106608563e-06
4.445698525097302536e+02 4.471380256623300665e-06
5.596802846420847573e+02 2.838065221869955277e-06
7.045957328161139230e+02 2.457005395546298691e-06
8.870334730839383610e+02 1.069691895531539469e-07
