# theta, gamma_t
2.805046135754908576e+00 7.888243937043434677e-04
3.531343861556885511e+00 5.468826209786966860e-04
4.445698525097306231e+00 4.424490988415314546e-04
5.596802846420849242e+00 3.836352303687000365e-04
7.045957328161134292e+00 3.113609412322258406e-04
8.870334730839386950e+00 2.772029905376924980e-04
1.116708980377407912e+01 2.547640767169348768e-04
1.405853312975872704e+01 2.077803774652998135e-04
1.769864460960344488e+01 1.865704433302358279e-04
2.228127345334363341e+01 1.510380834881819029e-04
2.805046135754907866e+01 1.395934462498514734e-04
3.531343861556884889e+01 1.157866265389016715e-04
4.445698525097307652e+01 9.836317660526110228e-05
5.596802846420851552e+01 8.454550856703689672e-05
7.045957328161131272e+01 6.240807838656491492e-05
8.870334730839388726e+01 4.281947798202953066e-05
1.116708980377407130e+02 3.317692958020248840e-05
1.405853312975872882e+02 2.401366636343298482e-05
1.769864460960343422e+02 2.079552348456670258e-05
2.228127345334363838e+02 1.698603984091357096e-05
2.805046135754906231e+02 7.419680128436848983e-06
3.531343861556885599e+02 1.014088158734446457e-05
4.445698525097302536e+02 4.771482830019871972e-06
5.596802846420847573e+02 -2.277603004907533021e-06
7.045957328161139230e+02 -1.772939995886251341e-07
8.870334730839383610e+02 5.904903734035428200e-07
