# theta, gamma_t
2.805046135754908576e+00 6.232838711144883526e-04
3.531343861556885511e+00 4.318025162696250969e-04
4.445698525097306231e+00 3.965900755277641603e-04
5.596802846420849242e+00 3.070868722913874306e-04
7.045957328161134292e+00 2.530058522850286789e-04
8.870334730839386950e+00 1.691079436794808231e-04
1.116708980377407912e+01 1.275970014488314163e-04
1.405853312975872704e+01 1.166098408394249775e-04
1.769864460960344488e+01 1.083287956633040793e-04
2.228127345334363341e+01 7.999538068353902230e-05
2.805046135754907866e+01 7.987557992329143933e-05
3.531343861556884889e+01 6.409897018917171227e-05
4.445698525097307652e+01 5.226958239816439385e-05
5.596802846420851552e+01 4.104452826332625288e-05
7.045957328161131272e+01 2.887706574750475581e-05
8.870334730839388726e+01 2.262577172621614883e-05
1.116708980377407130e+02 2.085934766574996035e-05
1.405853312975872882e+02 1.777486458650674755e-05
1.769864460960343422e+02 1.713096666512135575e-05
2.228127345334363838e+02 1.552225568403747124e-05
2.805046135754906231e+02 1.288246761405191756e-05
3.531343861556885599e+02 9.929319270167233713e-06
4.445698525097302536e+02 4.492521492237368499e-06
5.596802846420847573e+02 3.287927000552946501e-06
7.045957328161139230e+02 1.308684213961310476e-07
8.870334730839383610e+02 -2.744163024414059815e-06
