# xi_im, xi_npair, xi_weight, Rg
3.763543176904785064e-05 4.374684100000000000e+07 4.552076298166129589e+08 8.197483393350140091e-01
-4.049450578276560003e-05 6.897483100000000000e+07 7.174808880579321384e+08 8.197483393350140091e-01
-1.286455651656820818e-05 1.087608690000000000e+08 1.131264109251324892e+09 8.197483393350140091e-01
-1.077756508365499662e-06 1.714825320000000000e+08 1.783342223546380520e+09 8.197483393350140091e-01
7.204159296114114963e-06 2.704621840000000000e+08 2.812673194303490639e+09 8.197483393350140091e-01
8.883562023341959847e-06 4.267303630000000000e+08 4.437401715054009438e+09 8.197483393350140091e-01
9.509456356820322442e-06 6.736933270000000000e+08 7.005180760156771660e+09 8.197483393350140091e-01
-1.353818995836206892e-05 1.063692496000000000e+09 1.105983911659408760e+10 8.197483393350140091e-01
-3.006600138769607797e-06 1.680130892000000000e+09 1.746943593226321411e+10 8.197483393350140091e-01
1.724459469718566429e-05 2.654283385000000000e+09 2.759744410842013550e+10 8.197483393350140091e-01
-1.908294439210023784e-06 4.192710307000000000e+09 4.359323574458182526e+10 8.197483393350140091e-01
-1.067569652824579141e-06 6.619169217000000000e+09 6.882247763138639832e+10 8.197483393350140091e-01
5.855183277748368723e-07 1.044077537700000000e+10 1.085598817781151886e+11 8.197483393350140091e-01
-1.808878780611726827e-06 1.645018397700000000e+10 1.710444563587517700e+11 8.197483393350140091e-01
-4.450341851756705211e-06 2.588649709500000000e+10 2.691630451097691650e+11 8.197483393350140091e-01
-3.824085743238055224e-06 4.066054560100000000e+10 4.227820036153507690e+11 8.197483393350140091e-01
-1.327725676158365703e-06 6.373692983800000000e+10 6.627125400092941895e+11 8.197483393350140091e-01
-3.226569516134010893e-06 9.965922041900000000e+10 1.036183558853229980e+12 8.197483393350140091e-01
-9.231835297141238184e-07 1.553368193480000000e+11 1.614985922687727783e+12 8.197483393350140091e-01
-2.995541728503496411e-06 2.412798258530000000e+11 2.508396430121951172e+12 8.197483393350140091e-01
-1.769131007649609751e-06 3.734618800520000000e+11 3.882507512637220215e+12 8.197483393350140091e-01
3.293376131938256293e-06 5.750603809090000000e+11 5.978065177971987305e+12 8.197483393350140091e-01
3.845085861038510455e-06 8.793308680980000000e+11 9.140558565072660156e+12 8.197483393350140091e-01
1.449362371545655687e-06 1.331441918562000000e+12 1.383867586277039844e+13 8.197483393350140091e-01
5.681296117578578058e-07 1.990223062811000000e+12 2.068127187751836328e+13 8.197483393350140091e-01
2.408519053735624692e-06 2.941099259154000000e+12 3.055446361544746875e+13 8.197483393350140091e-01
