# xi_im, xi_npair, xi_weight, Rg
-1.849909662733891926e-05 3.155302000000000000e+07 3.282680058372855186e+08 8.197483393350140091e-01
-5.246271045313119410e-05 4.972433000000000000e+07 5.172734484831972122e+08 8.197483393350140091e-01
1.130460885567342400e-05 7.837640600000000000e+07 8.151935482314689159e+08 8.197483393350140091e-01
-3.521313248285090549e-05 1.235884250000000000e+08 1.285457442959352016e+09 8.197483393350140091e-01
1.073209706817530879e-05 1.948647830000000000e+08 2.026727213071974277e+09 8.197483393350140091e-01
3.982981536416540060e-06 3.074685910000000000e+08 3.197732625182116508e+09 8.197483393350140091e-01
-1.641388865243039651e-05 4.853145650000000000e+08 5.047493492776568413e+09 8.197483393350140091e-01
-2.646033557990669133e-05 7.661711250000000000e+08 7.968144373913636208e+09 8.197483393350140091e-01
-6.320294817562542547e-07 1.209702514000000000e+09 1.258105265080428505e+10 8.197483393350140091e-01
-1.271986803227659950e-06 1.911209588000000000e+09 1.987780040107899094e+10 8.197483393350140091e-01
9.952945922897160741e-06 3.019142592000000000e+09 3.140267935692002869e+10 8.197483393350140091e-01
5.909989944414761652e-06 4.766900270000000000e+09 4.958326145340499878e+10 8.197483393350140091e-01
5.182146579194571505e-06 7.520310449000000000e+09 7.822574504489816284e+10 8.197483393350140091e-01
-4.563165414094858265e-06 1.184826115900000000e+10 1.232468976588642883e+11 8.197483393350140091e-01
-3.029922182772214305e-06 1.864299110900000000e+10 1.939311744576027222e+11 8.197483393350140091e-01
-3.224990855564592358e-06 2.927962615400000000e+10 3.045744871165263672e+11 8.197483393350140091e-01
-5.446971965625001423e-06 4.588427804900000000e+10 4.772881473623967896e+11 8.197483393350140091e-01
-5.258144056130324743e-06 7.172940999300000000e+10 7.461040724227036133e+11 8.197483393350140091e-01
-3.015046848030396667e-06 1.117751689770000000e+11 1.162571878138982910e+12 8.197483393350140091e-01
-4.866906264585198761e-06 1.735853790620000000e+11 1.805433333713667969e+12 8.197483393350140091e-01
-3.439939476698875803e-06 2.686234166460000000e+11 2.793855518047437988e+12 8.197483393350140091e-01
2.102918187797854877e-06 4.137161506170000000e+11 4.302809810797957031e+12 8.197483393350140091e-01
3.973044872467396219e-06 6.331201039110000000e+11 6.584498599923944336e+12 8.197483393350140091e-01
1.299001332109763757e-06 9.592282383410000000e+11 9.975527017182093750e+12 8.197483393350140091e-01
-1.795009217002651262e-06 1.434513225407000000e+12 1.491597234703751367e+13 8.197483393350140091e-01
2.701409928340934677e-06 2.118829716495000000e+12 2.202625589049363281e+13 8.197483393350140091e-01
