# xi_im, xi_npair, xi_weight, Rg
6.096585341953312495e-05 3.330906100000000000e+07 3.999719987431263328e+08 8.677572344203470234e-01
-3.242805260050040040e-05 5.198270000000000000e+07 6.235033971302206516e+08 8.677572344203470234e-01
-8.553679893905101036e-06 8.134675700000000000e+07 9.747791326025042534e+08 8.677572344203470234e-01
-4.882479796978057328e-06 1.274977090000000000e+08 1.526804092091512680e+09 8.677572344203470234e-01
-1.668614843869666337e-05 1.999990710000000000e+08 2.393703219274682045e+09 8.677572344203470234e-01
-1.320539964826137003e-05 3.141264630000000000e+08 3.757528644537579060e+09 8.677572344203470234e-01
-4.801289444866205031e-06 4.939937210000000000e+08 5.906512616840011597e+09 8.677572344203470234e-01
-3.436844348195488645e-06 7.771049050000000000e+08 9.287968287457372665e+09 8.677572344203470234e-01
-1.295701292799877105e-05 1.223245850000000000e+09 1.461496738886175728e+10 8.677572344203470234e-01
-6.636995520218735241e-06 1.927180997000000000e+09 2.301905964902586746e+10 8.677572344203470234e-01
1.006196002110264356e-05 3.036501932000000000e+09 3.626102525926360321e+10 8.677572344203470234e-01
1.044082433592609662e-05 4.783118717000000000e+09 5.710482838057431793e+10 8.677572344203470234e-01
-4.100182917005963018e-06 7.530395593000000000e+09 8.988617933230351257e+10 8.677572344203470234e-01
-7.427759064265994611e-06 1.184507466900000000e+10 1.413619547133810730e+11 8.677572344203470234e-01
-9.701865731407499199e-07 1.860988571800000000e+10 2.220604885550972595e+11 8.677572344203470234e-01
-3.219475358653420297e-06 2.919039220700000000e+10 3.482522504013547363e+11 8.677572344203470234e-01
-4.686937716112247946e-06 4.569577185100000000e+10 5.450940437886226196e+11 8.677572344203470234e-01
-1.202228129117966254e-05 7.136860683600000000e+10 8.512434138562269287e+11 8.677572344203470234e-01
-8.276641803890948858e-06 1.111261527690000000e+11 1.325259027378022461e+12 8.677572344203470234e-01
-3.794440134936819437e-06 1.724383933820000000e+11 2.056270838247639160e+12 8.677572344203470234e-01
-2.385104394361370401e-06 2.667033929730000000e+11 3.180138230697862793e+12 8.677572344203470234e-01
-3.602962981248642212e-06 4.105781482760000000e+11 4.895369873319333984e+12 8.677572344203470234e-01
-7.923224830589006677e-06 6.279899339790000000e+11 7.487166242847316406e+12 8.677572344203470234e-01
-4.494320332613347528e-06 9.508200533080000000e+11 1.133514735908855078e+13 8.677572344203470234e-01
-2.669285491922188060e-06 1.421497938304000000e+12 1.694318655999702148e+13 8.677572344203470234e-01
3.773561619186622077e-06 2.098887913552000000e+12 2.500928553324142188e+13 8.677572344203470234e-01
