# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
5.128844377293616628e-06 1.592430887000000000e+09 2.131386912671038055e+10 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.591688600676592207e-06 2.509360396000000000e+09 3.358884472612811661e+10 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-9.675065668802792728e-06 3.956675305000000000e+09 5.296157880864927673e+10 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-9.798489731158576842e-06 6.238661283000000000e+09 8.350825720384216309e+10 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-9.295009748002713200e-06 9.838547780000000000e+09 1.316961490368767090e+11 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.513065849360591732e-06 1.552335846000000000e+10 2.077938375596123657e+11 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.133746246030310318e-06 2.450492358700000000e+10 3.280241085276187744e+11 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.048226973925740613e-06 3.868684286200000000e+10 5.178706585203713379e+11 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
3.285735370212209202e-06 6.109177627500000000e+10 8.178046523471947021e+11 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.830456964044132958e-06 9.649765318100000000e+10 1.291785702128732910e+12 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
3.965337788963267818e-07 1.524036567220000000e+11 2.040207598197779053e+12 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
3.118305221820359936e-06 2.405943955400000000e+11 3.220827537810901855e+12 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
3.047461931274515030e-06 3.794911084920000000e+11 5.080186301360040039e+12 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.176240722438985978e-06 5.978877291960000000e+11 8.003854849952225586e+12 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.687661796984759726e-06 9.407079763070000000e+11 1.259325286829716797e+13 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.947455469584764995e-06 1.477341255579000000e+12 1.977711548316941797e+13 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.558533274676655674e-07 2.315282714798000000e+12 3.099432125360590234e+13 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-4.012015822816774271e-06 3.618352937140000000e+12 4.843798445324703125e+13 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.457453840067895471e-06 5.635478595434000000e+12 7.544099727862948438e+13 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.679844468382049312e-06 8.744571513024000000e+12 1.170621712891679531e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-5.668929768121525127e-06 1.352098203781900000e+13 1.810020620495856562e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.402664507038368704e-06 2.080704044421200000e+13 2.785311674101227500e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-7.480607360182660557e-06 3.179562244076000000e+13 4.255985320505685000e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-9.564229092573904548e-06 4.812884820852400000e+13 6.441443025232100000e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.215875402450115174e-05 7.192567552071400000e+13 9.625356176536640000e+14 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.335541405022706582e-05 1.061323875507130000e+14 1.420067802531774500e+15 8.571271926354424586e-01 1.391520875000000000e+06 6.957605000000000000e+07
