# theta, gammat_err
2.805046135754908576e+00 8.890209914330552268e-07
3.531343861556885511e+00 8.912470789042273961e-07
4.445698525097306231e+00 8.834685098445217067e-07
5.596802846420849242e+00 4.427868292118498700e-07
7.045957328161134292e+00 4.326043049658457208e-07
8.870334730839386950e+00 3.697242845101159380e-07
1.116708980377407912e+01 2.727269847061774023e-07
1.405853312975872704e+01 3.059534372720952363e-07
1.769864460960344488e+01 1.991181200477967277e-07
2.228127345334363341e+01 2.354036518144124241e-07
2.805046135754907866e+01 1.769269348501277729e-07
3.531343861556884889e+01 2.156849293024355714e-07
4.445698525097307652e+01 1.114612627750981502e-07
5.596802846420851552e+01 9.161298389339994675e-08
7.045957328161131272e+01 9.488105353680364433e-08
8.870334730839388726e+01 8.498744216104406532e-08
1.116708980377407130e+02 8.355907867656325771e-08
1.405853312975872882e+02 7.971486438342050720e-08
1.769864460960343422e+02 1.182910437677934327e-07
2.228127345334363838e+02 9.506490519645592231e-08
2.805046135754906231e+02 8.892961511507011007e-08
3.531343861556885599e+02 9.001604139921183598e-08
4.445698525097302536e+02 7.385055842590240868e-08
5.596802846420847573e+02 7.040707034138678815e-08
7.045957328161139230e+02 5.699635973018219942e-08
8.870334730839383610e+02 5.537379368654947958e-08
