# theta, gammat_err
2.805046135754908576e+00 8.137544105069707658e-07
3.531343861556885511e+00 1.015116973749536786e-06
4.445698525097306231e+00 8.325732771445496920e-07
5.596802846420849242e+00 5.316416693727467818e-07
7.045957328161134292e+00 4.849254007778831144e-07
8.870334730839386950e+00 4.719071533698371809e-07
1.116708980377407912e+01 2.906488542018424959e-07
1.405853312975872704e+01 2.830942167091209185e-07
1.769864460960344488e+01 1.138572261261916146e-07
2.228127345334363341e+01 1.718654144374992442e-07
2.805046135754907866e+01 1.285182490042169169e-07
3.531343861556884889e+01 1.603749864335251545e-07
4.445698525097307652e+01 1.144966660769921075e-07
5.596802846420851552e+01 1.246528844820447304e-07
7.045957328161131272e+01 9.681015736231907615e-08
8.870334730839388726e+01 1.127694813909393284e-07
1.116708980377407130e+02 1.195654679182006544e-07
1.405853312975872882e+02 1.136270988765452432e-07
1.769864460960343422e+02 1.387625856540205686e-07
2.228127345334363838e+02 8.841846830818942564e-08
2.805046135754906231e+02 1.027704351580547758e-07
3.531343861556885599e+02 7.434883342474471370e-08
4.445698525097302536e+02 6.961388919758893555e-08
5.596802846420847573e+02 6.213972715164591152e-08
7.045957328161139230e+02 7.455933625781136592e-08
8.870334730839383610e+02 6.699945969514593797e-08
