# theta, gammat_err
2.805046135754908576e+00 8.890209914330555444e-07
3.531343861556885511e+00 8.912470789042279255e-07
4.445698525097306231e+00 8.834685098445221302e-07
5.596802846420849242e+00 4.427868292118496053e-07
7.045957328161134292e+00 4.326043049658463032e-07
8.870334730839386950e+00 3.697242845101162556e-07
1.116708980377407912e+01 2.727269847061776141e-07
1.405853312975872704e+01 3.059534372720951304e-07
1.769864460960344488e+01 1.991181200477969924e-07
2.228127345334363341e+01 2.354036518144127946e-07
2.805046135754907866e+01 1.769269348501274552e-07
3.531343861556884889e+01 2.156849293024347509e-07
4.445698525097307652e+01 1.114612627750981237e-07
5.596802846420851552e+01 9.161298389339976146e-08
7.045957328161131272e+01 9.488105353680408109e-08
8.870334730839388726e+01 8.498744216104368151e-08
1.116708980377407130e+02 8.355907867656315183e-08
1.405853312975872882e+02 7.971486438342008369e-08
1.769864460960343422e+02 1.182910437677934194e-07
2.228127345334363838e+02 9.506490519645568408e-08
2.805046135754906231e+02 8.892961511507050711e-08
3.531343861556885599e+02 9.001604139921167716e-08
4.445698525097302536e+02 7.385055842590248809e-08
5.596802846420847573e+02 7.040707034138709255e-08
7.045957328161139230e+02 5.699635973018308616e-08
8.870334730839383610e+02 5.537379368654910239e-08
