# theta, boost
2.805046135754705627e+00 1.027295632649064094e+00
3.531343861556119457e+00 1.026102335226493523e+00
4.445698525095699516e+00 1.023020708080366825e+00
5.596802846418014177e+00 1.020107497143449393e+00
7.045957328156546851e+00 1.017191050917970019e+00
8.870334730832327708e+00 1.014900038573328223e+00
1.116708980376357552e+01 1.012813908348374481e+00
1.405853312974346814e+01 1.010860268527733252e+00
1.769864460958168095e+01 1.008951376569857450e+00
2.228127345331300901e+01 1.007652961558632931e+00
2.805046135750647807e+01 1.006345723116863100e+00
3.531343861551010122e+01 1.005493039018798829e+00
4.445698525089266440e+01 1.004711913045631011e+00
5.596802846409915588e+01 1.003940081561651487e+00
7.045957328146349141e+01 1.003691918431407704e+00
8.870334730819496372e+01 1.003428829901007235e+00
1.116708980374742026e+02 1.003480315345304241e+00
1.405853312972313063e+02 1.003673505169233149e+00
1.769864460955607228e+02 1.004001595047648854e+00
2.228127345328078661e+02 1.004379200212092149e+00
2.805046135746590039e+02 1.004763500079647542e+00
3.531343861545901746e+02 1.004652658074030036e+00
4.445698525082834749e+02 1.004789631611986422e+00
5.596802846401818670e+02 1.004416948651162489e+00
7.045957328136156548e+02 1.004634454503072316e+00
8.870334730806664538e+02 1.004977712302253856e+00
