# theta, boost
2.805046135754705627e+00 1.010150938895158390e+00
3.531343861556119457e+00 1.012168613259700312e+00
4.445698525095699516e+00 1.010907270420920767e+00
5.596802846418014177e+00 1.009385615286245930e+00
7.045957328156546851e+00 1.008416206487281697e+00
8.870334730832327708e+00 1.007482262030455988e+00
1.116708980376357552e+01 1.006739016960602751e+00
1.405853312974346814e+01 1.006311905195828471e+00
1.769864460958168095e+01 1.005702069107578644e+00
2.228127345331300901e+01 1.005236034794068534e+00
2.805046135750647807e+01 1.004823164027548232e+00
3.531343861551010122e+01 1.004515369396244751e+00
4.445698525089266440e+01 1.004416152570218213e+00
5.596802846409915588e+01 1.004224165870652996e+00
7.045957328146349141e+01 1.004066605336343176e+00
8.870334730819496372e+01 1.003893953553259388e+00
1.116708980374742026e+02 1.003768496045298608e+00
1.405853312972313063e+02 1.004073386075892804e+00
1.769864460955607228e+02 1.004273491348905312e+00
2.228127345328078661e+02 1.004559753418759804e+00
2.805046135746590039e+02 1.004994151962058879e+00
3.531343861545901746e+02 1.004924396437933742e+00
4.445698525082834749e+02 1.004865552707420617e+00
5.596802846401818670e+02 1.004387265070136870e+00
7.045957328136156548e+02 1.004503798596849240e+00
8.870334730806664538e+02 1.004794443104378043e+00
