# theta, boost
2.805046135754705627e+00 1.002336031740770572e+00
3.531343861556119457e+00 1.005069198470663006e+00
4.445698525095699516e+00 1.004616191741899200e+00
5.596802846418014177e+00 1.004085948877831536e+00
7.045957328156546851e+00 1.003602676410643380e+00
8.870334730832327708e+00 1.003189082992573811e+00
1.116708980376357552e+01 1.003203561886964357e+00
1.405853312974346814e+01 1.002924912658471612e+00
1.769864460958168095e+01 1.002634488308766780e+00
2.228127345331300901e+01 1.002613423672190418e+00
2.805046135750647807e+01 1.002598711942711329e+00
3.531343861551010122e+01 1.002704913648619689e+00
4.445698525089266440e+01 1.002907020053843690e+00
5.596802846409915588e+01 1.002914952342249144e+00
7.045957328146349141e+01 1.003228201493710614e+00
8.870334730819496372e+01 1.003279710598735885e+00
1.116708980374742026e+02 1.003280801659789612e+00
1.405853312972313063e+02 1.003647289153524635e+00
1.769864460955607228e+02 1.003793625948949719e+00
2.228127345328078661e+02 1.003948062193795954e+00
2.805046135746590039e+02 1.004298509071398726e+00
3.531343861545901746e+02 1.004126531111211751e+00
4.445698525082834749e+02 1.004473913056094014e+00
5.596802846401818670e+02 1.004502053964050345e+00
7.045957328136156548e+02 1.004630098928947834e+00
8.870334730806664538e+02 1.005254837394617518e+00
