# theta, gamma_t
2.805046135754908576e+00 -1.627129200272867869e-05
3.531343861556885511e+00 -1.848708011971946722e-05
4.445698525097306231e+00 -1.624992520163700635e-05
5.596802846420849242e+00 -9.380461084130469423e-06
7.045957328161134292e+00 -1.006259826691040909e-05
8.870334730839386950e+00 -3.590874879102495470e-06
1.116708980377407912e+01 -3.542061239696381403e-06
1.405853312975872704e+01 -4.801614734952912265e-06
1.769864460960344488e+01 -3.786177080368506907e-06
2.228127345334363341e+01 -2.511957963369120783e-06
2.805046135754907866e+01 -3.967782333802132277e-06
3.531343861556884889e+01 -2.740714708142993416e-06
4.445698525097307652e+01 -4.417304067413361897e-06
5.596802846420851552e+01 2.339714659741007865e-06
7.045957328161131272e+01 1.797673211648382841e-06
8.870334730839388726e+01 -2.019660435965486333e-06
1.116708980377407130e+02 1.212912094829142446e-06
1.405853312975872882e+02 -8.200260127882121248e-07
1.769864460960343422e+02 -6.900093842539869699e-06
2.228127345334363838e+02 -8.723223074267868481e-06
2.805046135754906231e+02 -5.267174211274475829e-06
3.531343861556885599e+02 -2.228299210333659627e-06
4.445698525097302536e+02 -1.140179779939755873e-06
5.596802846420847573e+02 9.526908727819048887e-06
7.045957328161139230e+02 6.295561725271695438e-06
8.870334730839383610e+02 -3.020154247776285423e-06
