# theta, gamma_t
2.805046135754908576e+00 1.396306241806040745e-07
3.531343861556885511e+00 -8.696826915878107678e-05
4.445698525097306231e+00 -2.201165513308532022e-05
5.596802846420849242e+00 -3.379556377481305224e-05
7.045957328161134292e+00 1.526702731927946264e-05
8.870334730839386950e+00 3.276760605071931142e-06
1.116708980377407912e+01 2.092010115426204276e-05
1.405853312975872704e+01 3.816311620583269858e-06
1.769864460960344488e+01 1.397397450306966327e-05
2.228127345334363341e+01 1.663459274109873755e-05
2.805046135754907866e+01 8.210672350920689109e-06
3.531343861556884889e+01 1.084826430800510727e-05
4.445698525097307652e+01 1.123982976660331460e-05
5.596802846420851552e+01 1.219317481907800138e-05
7.045957328161131272e+01 7.375461590514578180e-06
8.870334730839388726e+01 6.790805126998949597e-06
1.116708980377407130e+02 4.799621084637665145e-08
1.405853312975872882e+02 -6.438683489140241979e-06
1.769864460960343422e+02 -4.676585314903187974e-06
2.228127345334363838e+02 -7.515269567225778431e-06
2.805046135754906231e+02 -9.489004462744923550e-06
3.531343861556885599e+02 5.204826320926550592e-07
4.445698525097302536e+02 4.955732515513225036e-06
5.596802846420847573e+02 8.675480332750059963e-06
7.045957328161139230e+02 8.819145117457860328e-07
8.870334730839383610e+02 -9.362889931907381259e-06
