# theta, gamma_t
2.805046135754908576e+00 5.694358349277188393e-04
3.531343861556885511e+00 4.073175366917603998e-04
4.445698525097306231e+00 3.681849845651433053e-04
5.596802846420849242e+00 2.938976977416357314e-04
7.045957328161134292e+00 2.376083044444737466e-04
8.870334730839386950e+00 1.588563484545938722e-04
1.116708980377407912e+01 1.193598305351740210e-04
1.405853312975872704e+01 1.080579800911394032e-04
1.769864460960344488e+01 1.006896306444720392e-04
2.228127345334363341e+01 7.684760415160255681e-05
2.805046135754907866e+01 7.433705570210994719e-05
3.531343861556884889e+01 5.952026819761485247e-05
4.445698525097307652e+01 5.135207385534387730e-05
5.596802846420851552e+01 3.993134038969024449e-05
7.045957328161131272e+01 2.642757985068599716e-05
8.870334730839388726e+01 2.101147944142896690e-05
1.116708980377407130e+02 1.639991962964314814e-05
1.405853312975872882e+02 1.163039416730661680e-05
1.769864460960343422e+02 7.746635157123209442e-06
2.228127345334363838e+02 5.249642648659608498e-06
2.805046135754906231e+02 4.818232335843952255e-06
3.531343861556885599e+02 6.062306239707812748e-06
4.445698525097302536e+02 7.401282349063668928e-06
5.596802846420847573e+02 1.094411145496739570e-05
7.045957328161139230e+02 -1.190722260567100791e-06
8.870334730839383610e+02 -1.112008683052845997e-05
