# theta, gamma_t
2.805046135754908576e+00 5.618874486144553805e-05
3.531343861556885511e+00 1.025221456516722064e-04
4.445698525097306231e+00 2.092707301300106321e-06
5.596802846420849242e+00 3.399896360360659786e-05
7.045957328161134292e+00 5.775522541763193987e-06
8.870334730839386950e+00 6.907212584595407019e-06
1.116708980377407912e+01 7.692596029191563003e-06
1.405853312975872704e+01 -1.899626475424258893e-06
1.769864460960344488e+01 1.026548613428656576e-05
2.228127345334363341e+01 6.434886701753436590e-06
2.805046135754907866e+01 2.089945467854542706e-06
3.531343861556884889e+01 3.089443386498962608e-06
4.445698525097307652e+01 7.120357041912460275e-06
5.596802846420851552e+01 -1.520871158148392659e-06
7.045957328161131272e+01 9.168934995269923879e-08
8.870334730839388726e+01 3.737548677772115926e-06
1.116708980377407130e+02 -1.385358938217267152e-06
1.405853312975872882e+02 -2.277472091423213116e-06
1.769864460960343422e+02 -3.253930822081409698e-06
2.228127345334363838e+02 -3.398479182234837158e-06
2.805046135754906231e+02 -1.216829973224222676e-06
3.531343861556885599e+02 4.314603872368479468e-06
4.445698525097302536e+02 1.973950569788196149e-06
5.596802846420847573e+02 -1.384099337195045473e-06
7.045957328161139230e+02 -2.108378542392769061e-06
8.870334730839383610e+02 -1.989790680607341321e-06
