# theta, gamma_t
2.805046135754908576e+00 -1.465767040582298693e-05
3.531343861556885511e+00 9.402971811580789754e-05
4.445698525097306231e+00 3.274729882830441712e-05
5.596802846420849242e+00 -4.189847158397608386e-05
7.045957328161134292e+00 4.550629563260230420e-06
8.870334730839386950e+00 8.697120861322452201e-06
1.116708980377407912e+01 -2.001041772317131993e-05
1.405853312975872704e+01 1.147497272932038291e-06
1.769864460960344488e+01 9.919619354396455016e-06
2.228127345334363341e+01 -2.093278752166316124e-06
2.805046135754907866e+01 -5.512154672577353998e-06
3.531343861556884889e+01 -1.022875855785963735e-06
4.445698525097307652e+01 -2.980827879853894682e-06
5.596802846420851552e+01 -3.239837081815061720e-06
7.045957328161131272e+01 -5.728022597820689124e-06
8.870334730839388726e+01 -5.607871679931048019e-06
1.116708980377407130e+02 -2.265494368280280723e-06
1.405853312975872882e+02 -1.546260897310230107e-06
1.769864460960343422e+02 -5.490687118435986355e-06
2.228127345334363838e+02 -5.380876668276567350e-06
2.805046135754906231e+02 -4.058244453856231469e-06
3.531343861556885599e+02 5.232629139893516022e-07
4.445698525097302536e+02 1.236784623748195190e-06
5.596802846420847573e+02 -5.574114073084317300e-07
7.045957328161139230e+02 -2.728589126245530456e-06
8.870334730839383610e+02 -1.401217991309251267e-06
