# theta, gamma_t
2.805046135754908576e+00 9.096836973739781695e-05
3.531343861556885511e+00 3.884987737762777855e-05
4.445698525097306231e+00 4.188677966506658315e-05
5.596802846420849242e+00 5.667385315507287197e-05
7.045957328161134292e+00 3.194347527043507032e-05
8.870334730839386950e+00 3.784595068943249926e-05
1.116708980377407912e+01 1.788023589372112658e-05
1.405853312975872704e+01 2.435931031774707619e-05
1.769864460960344488e+01 1.922632186810656116e-05
2.228127345334363341e+01 1.754836252504923791e-05
2.805046135754907866e+01 1.009409687632580926e-05
3.531343861556884889e+01 1.578079975818029936e-05
4.445698525097307652e+01 1.432962037429964848e-05
5.596802846420851552e+01 1.167475445428105376e-05
7.045957328161131272e+01 3.425391692820820447e-06
8.870334730839388726e+01 8.447356688765699377e-06
1.116708980377407130e+02 2.472760566550201008e-06
1.405853312975872882e+02 -4.669386771305197093e-06
1.769864460960343422e+02 -4.077349017026238698e-06
2.228127345334363838e+02 -4.108870365721161866e-06
2.805046135754906231e+02 -5.923008903462520310e-06
3.531343861556885599e+02 -1.197082519623558711e-06
4.445698525097302536e+02 4.334235748387994049e-06
5.596802846420847573e+02 6.544836698994350115e-06
7.045957328161139230e+02 -6.777445236038669688e-07
8.870334730839383610e+02 -8.086456075064790827e-06
