# theta, gamma_t
2.805046135754908576e+00 9.074923168495847414e-04
3.531343861556885511e+00 8.632609980610765187e-04
4.445698525097306231e+00 7.148860396015958461e-04
5.596802846420849242e+00 5.914676876128742260e-04
7.045957328161134292e+00 4.830003051267201994e-04
8.870334730839386950e+00 3.915189353103200667e-04
1.116708980377407912e+01 3.046276778507137875e-04
1.405853312975872704e+01 2.476601263602105679e-04
1.769864460960344488e+01 2.198437186180350080e-04
2.228127345334363341e+01 1.713291060539353945e-04
2.805046135754907866e+01 1.489228713571045886e-04
3.531343861556884889e+01 1.183659617333493534e-04
4.445698525097307652e+01 1.184122056877211996e-04
5.596802846420851552e+01 9.016667097813124156e-05
7.045957328161131272e+01 7.007938509622031113e-05
8.870334730839388726e+01 5.374000766953603063e-05
1.116708980377407130e+02 4.071354844037646155e-05
1.405853312975872882e+02 2.984732750977181582e-05
1.769864460960343422e+02 2.371110833426311027e-05
2.228127345334363838e+02 1.875448040164887141e-05
2.805046135754906231e+02 1.413056355828664782e-05
3.531343861556885599e+02 1.476069006138504194e-05
4.445698525097302536e+02 1.462701071035002364e-05
5.596802846420847573e+02 1.521973129434235755e-05
7.045957328161139230e+02 2.785193640718493834e-06
8.870334730839383610e+02 -7.858372124354774779e-06
