# theta, gamma_x
2.805046135754908576e+00 5.128336128881294019e-06
3.531343861556885511e+00 -4.163820878930815921e-06
4.445698525097306231e+00 -1.254047746297056320e-06
5.596802846420849242e+00 -9.896076361394625992e-06
7.045957328161134292e+00 -7.206117320749736459e-06
8.870334730839386950e+00 1.188530437826716557e-06
1.116708980377407912e+01 3.934609095130370280e-06
1.405853312975872704e+01 -1.434714573717963581e-06
1.769864460960344488e+01 5.856061533755446496e-06
2.228127345334363341e+01 4.079560588776716135e-06
2.805046135754907866e+01 -4.335850202341512940e-07
3.531343861556884889e+01 2.836856511044938700e-06
4.445698525097307652e+01 5.061416401350732663e-06
5.596802846420851552e+01 2.152255046235891800e-06
7.045957328161131272e+01 2.035374184538066223e-06
8.870334730839388726e+01 2.431533767410097905e-06
1.116708980377407130e+02 -3.724548439939732800e-07
1.405853312975872882e+02 -4.644951006251243461e-06
1.769864460960343422e+02 -7.341027726970184432e-06
2.228127345334363838e+02 -6.654992486724695849e-06
2.805046135754906231e+02 -6.765842049303761310e-06
3.531343861556885599e+02 -7.589987725199590196e-06
4.445698525097302536e+02 -8.800740241096745607e-06
5.596802846420847573e+02 -1.116168162783383761e-05
7.045957328161139230e+02 -1.421007539549592880e-05
8.870334730839383610e+02 -1.565454961428879629e-05
