# theta, gamma_x
2.805046135754908576e+00 -4.127567725368644522e-08
3.531343861556885511e+00 -1.065210933780968254e-05
4.445698525097306231e+00 -7.628491485027563537e-06
5.596802846420849242e+00 -1.230650232214482780e-05
7.045957328161134292e+00 -5.869175622043668298e-06
8.870334730839386950e+00 1.842993624157479020e-06
1.116708980377407912e+01 1.902903686547537188e-06
1.405853312975872704e+01 -3.958072333106321870e-06
1.769864460960344488e+01 4.474526174541821112e-06
2.228127345334363341e+01 3.431472102380455764e-06
2.805046135754907866e+01 -8.212715849236642530e-07
3.531343861556884889e+01 3.369666832628622610e-06
4.445698525097307652e+01 3.754471225112058143e-06
5.596802846420851552e+01 2.563211053064313143e-06
7.045957328161131272e+01 2.050285329721272822e-06
8.870334730839388726e+01 2.280233642348752747e-06
1.116708980377407130e+02 -5.778617574536774989e-07
1.405853312975872882e+02 -4.556717752979314030e-06
1.769864460960343422e+02 -7.451251950666336786e-06
2.228127345334363838e+02 -6.646128398833509730e-06
2.805046135754906231e+02 -6.691357148940431871e-06
3.531343861556885599e+02 -7.531228617611896535e-06
4.445698525097302536e+02 -8.774640407733656273e-06
5.596802846420847573e+02 -1.116717864638107614e-05
7.045957328161139230e+02 -1.421431519832086357e-05
8.870334730839383610e+02 -1.558843242403944420e-05
