# theta, gamma_x
2.805046135754908576e+00 1.672776351176673046e-05
3.531343861556885511e+00 1.193799450722121490e-05
4.445698525097306231e+00 1.553655128203642297e-06
5.596802846420849242e+00 -7.553411064981148623e-06
7.045957328161134292e+00 2.355017635547344245e-06
8.870334730839386950e+00 4.458936406266789672e-07
1.116708980377407912e+01 2.338284979415342665e-07
1.405853312975872704e+01 1.347946406002597250e-06
1.769864460960344488e+01 -2.794487947819530736e-06
2.228127345334363341e+01 -8.656819182244385291e-06
2.805046135754907866e+01 -4.488524616349249290e-06
3.531343861556884889e+01 -2.738059976393236489e-06
4.445698525097307652e+01 -6.473326470711971231e-07
5.596802846420851552e+01 -2.627578156310510429e-06
7.045957328161131272e+01 -6.457634217404784280e-07
8.870334730839388726e+01 -3.377279147018783909e-06
1.116708980377407130e+02 -5.004273564632780114e-06
1.405853312975872882e+02 -8.880092070291440467e-06
1.769864460960343422e+02 -6.570491495007661610e-06
2.228127345334363838e+02 -1.483411051952585132e-06
2.805046135754906231e+02 1.040287031340788125e-06
3.531343861556885599e+02 -6.490516704185504003e-07
4.445698525097302536e+02 -5.659870224743839131e-06
5.596802846420847573e+02 -5.203447601116708650e-06
7.045957328161139230e+02 -1.144962933722266214e-06
8.870334730839383610e+02 6.131475422443094442e-06
