# theta, gamma_x
2.805046135754908576e+00 -4.127567725377343153e-08
3.531343861556885511e+00 -1.065210933780977401e-05
4.445698525097306231e+00 -7.628491485027474598e-06
5.596802846420849242e+00 -1.230650232214480578e-05
7.045957328161134292e+00 -5.869175622043681851e-06
8.870334730839386950e+00 1.842993624157367000e-06
1.116708980377407912e+01 1.902903686547382393e-06
1.405853312975872704e+01 -3.958072333106553957e-06
1.769864460960344488e+01 4.474526174542080305e-06
2.228127345334363341e+01 3.431472102380375719e-06
2.805046135754907866e+01 -8.212715849236601237e-07
3.531343861556884889e+01 3.369666832628597623e-06
4.445698525097307652e+01 3.754471225111989533e-06
5.596802846420851552e+01 2.563211053064337283e-06
7.045957328161131272e+01 2.050285329721515920e-06
8.870334730839388726e+01 2.280233642348821780e-06
1.116708980377407130e+02 -5.778617574536936984e-07
1.405853312975872882e+02 -4.556717752979290313e-06
1.769864460960343422e+02 -7.451251950666306293e-06
2.228127345334363838e+02 -6.646128398833486860e-06
2.805046135754906231e+02 -6.691357148940413236e-06
3.531343861556885599e+02 -7.531228617611905852e-06
4.445698525097302536e+02 -8.774640407733637638e-06
5.596802846420847573e+02 -1.116717864638105581e-05
7.045957328161139230e+02 -1.421431519832083139e-05
8.870334730839383610e+02 -1.558843242403947470e-05
