# theta, gamma_x
2.805046135754908576e+00 1.672776351176687954e-05
3.531343861556885511e+00 1.193799450722121490e-05
4.445698525097306231e+00 1.553655128203756011e-06
5.596802846420849242e+00 -7.553411064980945335e-06
7.045957328161134292e+00 2.355017635547236671e-06
8.870334730839386950e+00 4.458936406265475712e-07
1.116708980377407912e+01 2.338284979413133233e-07
1.405853312975872704e+01 1.347946406002868089e-06
1.769864460960344488e+01 -2.794487947819564194e-06
2.228127345334363341e+01 -8.656819182244478465e-06
2.805046135754907866e+01 -4.488524616349126470e-06
3.531343861556884889e+01 -2.738059976393057341e-06
4.445698525097307652e+01 -6.473326470712166049e-07
5.596802846420851552e+01 -2.627578156310428266e-06
7.045957328161131272e+01 -6.457634217403991246e-07
8.870334730839388726e+01 -3.377279147018578927e-06
1.116708980377407130e+02 -5.004273564632928344e-06
1.405853312975872882e+02 -8.880092070291465878e-06
1.769864460960343422e+02 -6.570491495007681092e-06
2.228127345334363838e+02 -1.483411051952604402e-06
2.805046135754906231e+02 1.040287031340777114e-06
3.531343861556885599e+02 -6.490516704185643763e-07
4.445698525097302536e+02 -5.659870224743818802e-06
5.596802846420847573e+02 -5.203447601116689168e-06
7.045957328161139230e+02 -1.144962933722256685e-06
8.870334730839383610e+02 6.131475422443082584e-06
