# theta, gamma_x
2.805046135754908576e+00 -1.770672491359701960e-06
3.531343861556885511e+00 1.218052072177687891e-05
4.445698525097306231e+00 7.569796344419181578e-06
5.596802846420849242e+00 -4.914225861940720297e-07
7.045957328161134292e+00 -1.182330737815709986e-06
8.870334730839386950e+00 -1.719158880158879992e-06
1.116708980377407912e+01 8.074182464431798437e-08
1.405853312975872704e+01 -2.037203588298593987e-06
1.769864460960344488e+01 2.712436918387697937e-06
2.228127345334363341e+01 1.979306591212635474e-06
2.805046135754907866e+01 -4.511580385153875000e-06
3.531343861556884889e+01 -2.089280724334916838e-06
4.445698525097307652e+01 -4.398513605238040840e-07
5.596802846420851552e+01 -1.769389506614723360e-06
7.045957328161131272e+01 4.191549557986543089e-07
8.870334730839388726e+01 -1.961446543204471144e-06
1.116708980377407130e+02 -4.203121667758896176e-06
1.405853312975872882e+02 -5.251965440336498939e-06
1.769864460960343422e+02 -3.782671434986562716e-06
2.228127345334363838e+02 -3.797893894827085500e-06
2.805046135754906231e+02 -1.271086293047764117e-06
3.531343861556885599e+02 8.475382078278219607e-07
4.445698525097302536e+02 2.529068793195364169e-06
5.596802846420847573e+02 1.820073407236307729e-06
7.045957328161139230e+02 -3.285535142316155502e-07
8.870334730839383610e+02 4.971464316037477299e-06
